Reacciones	FlujosC3
H2O2t	0.0
H2O2tly	0.0
H2O2tn	0.0
H2O2tp	0.0
H2Oter	0.0
H2Otg	0.0
H2Otly	0.0
H2Otn	-3.659885368180693e-14
H3ETer	0.0
H3MTer_U	0.0
H4ET3er	0.0
H4ETer	0.0
H5MTer_U	0.0
H6_ET2er	0.0
H6ET3er	0.0
H6_ETer	0.0
H6MTer_U	0.0
H7ET2er	0.0
H7_ETer	0.0
H7MTer_U	0.0
H7_TAer	0.0
H8TAer	0.0
HACD1m	3.383606262882244e-14
HACD1x	0.0
HACD9m	0.0
HAS1	0.0
HAS2	0.0
HAtly	0.0
HBZOPT10m	0.0
HCO3_CLt	0.0
HCOUMARINte	0.0
HDCAter	0.0
HDCAtr	0.0
HESTRATRIOLte	0.0
HESTRATRIOLtr	0.0
HEX10	0.0
HEX4	0.0
HEXCCOAtx	0.0
HGNTOR	0.0
HIBDm	0.0
HISDC	0.0
HISt4	953.6394063315931
HISTASE	0.0
HIStiDF	0.0
HIStN1	0.0
HMGCOASi	0.0
HMGLm	0.0
HMGLx	0.0
HOXG	0.0
HPACtr	0.0
HPDCACRNCPT1	0.0
HPDCACRNCPT2	0.0
HPDCACRNt	0.0
HS1ly	0.0
HS2ly	0.0
HS3ly	0.0
HS4ly	0.0
HSAT1ly	0.0
HSAT2ly	0.0
HSAT3ly	0.0
HSAT4ly	0.0
HSD11B1r	0.0
HSD11B2r	0.0
HSD17B1	0.0
HSD17B42x	-3.973368434273178e-15
HSD17B4x	0.0
HSD17B7r	0.0
HSD17B9r	0.0
HSD3B11r	0.0
HSD3B12r	0.0
HSD3B13r	0.0
HSD3B2r	0.0
HSD3B3r	0.0
HSD3B7P	0.0
HSPASEly	0.0
HSPGt	0.0
HSPGtly	0.0
HTAXOLte	0.0
Htg	0.0
HYPOE	0.0
HYPTROX	0.0
ICDHxm	0.0
ICDHy	1000.0
ICDHyp	0.0
ICDHyrm	-1000.0000000000007
IDOAASE1ly	0.0
IDOAASE2ly	0.0
IDOAASE3ly	0.0
IDOAASE4ly	0.0
IDOURtly	0.0
IDPtn	0.0
ILEt5m	0.0
ILETAm	0.0
ILEtec	0.0
INSt	0.0
INSTt2r	0.0
INSTt4	169.9217463730217
IPDDIx	0.0
IPDPtx	0.0
It	0.0
ITCOAL1m	0.0
ITCOALm	-5.917157945710578e-13
ITPtn	0.0
KAS8	0.0
KCC2t	0.0
KCCt	0.0
KDNH	0.0
KHK	0.0
KHK2	0.0
KHK3	0.0
KSII_CORE2t	0.0
KSII_CORE2tly	0.0
KSII_CORE4tly	0.0
KSItly	0.0
KYNAKGAT	0.0
KYNATESYN	0.0
LACZe	0.0
LALDO	0.0
LAPCOAl	0.0
LCADi_D	0.0
LCADim	0.0
LCAT1e	0.0
LCTStg	0.0
LCYSTAT	0.0
LCYSTCBOXL	0.0
LDH_Lm	0.0
LEUKTRA4tr	0.0
LEUKTRD4tr	0.0
LEUt5m	0.0
LEUTAm	0.0
LEUtec	0.0
LGNCt	0.0
LINKDEG1ly	0.0
LINKDEG2ly	0.0
LINKDEG3ly	0.0
LINKDEG4ly	0.0
L_LACtcm	0.0
LNELDCCPT1	0.0
LNELDCCPT2	0.0
LNELDCCRNt	0.0
LNLCCPT1	0.0
LNLCCPT2	2.4812547743255597e-14
LNLCCRNt	0.0
LNLNCACPT1	0.0
LNLNCACPT2	0.0
LNLNCACRNt	0.0
LNLNCAt	0.0
LNLNCGCPT1	0.0
LNLNCGCPT2	0.0
LNLNCGCRNt	0.0
LNSTLSr	0.0
LPASE	0.0
LPCHOLt	0.0
LPCOXp	0.0
LPS	0.0
LPS2	0.0
LPS3	0.0
LPS4e	0.0
LSTO1r	0.0
LSTO2r	0.0
LTA4H	0.0
LTC4Sr	0.0
LTDCL	0.0
LYStm	-1.0320598307921992e-15
LYStn	0.0
M4BTAer	0.0
M4CET3er	0.0
MACACI	0.0
MACOXO	0.0
MALSO3tm	0.0
MALSO4tm	0.0
MALTe	570.8237522448126
MALTly	0.0
MALtm	-204.24482555839808
MALTSULtm	0.0
MANtly	0.0
MAOLNOR	0.0
MAOX	0.0
MCCCrm	0.0
MCD	0.0
MCDm	0.0
MCDp	0.0
MCLACCYSR	148.09475816778448
MCLOR	-148.09475816778448
MCPST	0.0
MDHm	52.596647844704286
MDRPD	-1.0903606361774374e-14
ME1m	0.0
ME2	66.27376122619559
ME2m	0.0
MECOALm	0.0
MECOAS1m	0.0
MELATNOX	0.0
MEOHtly	0.0
MERCPLACCYSt	148.09475816778448
METAT	2.4061200091607074e-13
METS	0.0
METtec	0.0
MEVK1x	0.0
MGCHrm	0.0
MGSA2	0.0
MHISOR	0.0
MI1345PP	0.0
MI134PP	0.0
MI145PK	0.0
MI145PP	0.0
MI14PP	0.0
MI14Ptn	0.0
MI1P_Dtn	0.0
MI1PS	0.0
MI34PP	0.0
MINOHPtn	0.0
MLTG1	-1.5120514706182467e-13
MLTG1e	570.8237522448125
MLTG1ly	0.0
MMCDm	0.0
MMEm	0.0
MMSAD1m	0.0
MMSAD3m	0.0
MMTSADm	0.0
MTAP	-1.0903606361774374e-14
MTHFCm	0.0
MTHFD2m	0.0
MTHFDm	0.0
N2M2NMASNtly	0.0
N3Tg	0.0
N4Tg	0.0
NABTNO	0.0
NACASPAH	0.0
NACHEX10ly	0.0
NACHEX11ly	0.0
NACHEX12ly	0.0
NACHEX13ly	0.0
NACHEX14ly	0.0
NACHEX15ly	0.0
NACHEX16ly	0.0
NACHEX17ly	0.0
NACHEX18ly	0.0
NACHEX19ly	0.0
NACHEX1ly	0.0
NACHEX20ly	0.0
NACHEX21ly	0.0
NACHEX22ly	0.0
NACHEX23ly	0.0
NACHEX24ly	0.0
NACHEX25ly	0.0
NACHEX26ly	0.0
NACHEX27ly	0.0
NACHEX2ly	0.0
NACHEX3ly	0.0
NACHEX4ly	0.0
NACHEX5ly	0.0
NACHEX6ly	0.0
NACHEX7ly	0.0
NACHEX8ly	0.0
NACHEX9ly	0.0
NACHEXA10ly	0.0
NACHEXA11ly	0.0
NACHEXA12ly	0.0
NACHEXA13ly	0.0
NACHEXA14ly	0.0
NACHEXA15ly	0.0
NACHEXA16ly	0.0
NACHEXA17ly	0.0
NACHEXA18ly	0.0
NACHEXA19ly	0.0
NACHEXA1ly	0.0
NACHEXA20ly	0.0
NACHEXA21ly	0.0
NACHEXA22ly	0.0
NACHEXA2ly	0.0
NACHEXA3ly	0.0
NACHEXA4ly	0.0
NACHEXA5ly	0.0
NACHEXA6ly	0.0
NACHEXA7ly	0.0
NACHEXA8ly	0.0
NACHEXA9ly	0.0
NADNe	0.0
NADPNe	0.0
NADtn	0.0
NAGA2ly	0.0
NAGAly	0.0
NAGLCAly	0.0
NAHCO3_HCLt	-275.50698287612715
NAt	0.0
NAt5	137.75349143806366
NBAHH_ir	0.0
NCKt	0.0
NCNt	0.0
NDP10ex	0.0
NDP3ex	0.0
NDP6	0.0
NDP7er	0.0
NDP7ex	0.0
NDP7g	0.0
NDP8	0.0
NDP8ex	0.0
NDPK10	0.0
NDPK10n	0.0
NDPK1m	3.71072191612444e-13
NDPK1n	0.0
NDPK2n	0.0
NDPK3m	0.0
NDPK3n	0.0
NDPK4m	2.7066799398861652e-30
NDPK4n	0.0
NDPK5m	0.0
NDPK5n	0.0
NDPK6m	0.0
NDPK6n	0.0
NDPK7m	0.0
NDPK7n	-109.51779107831162
NDPK8m	-9.567113353501988e-15
NDPK8n	0.0
NDPK9n	0.0
NH4t3r	0.0
NH4tn	0.0
NH4tp	0.0
NICRNS	-9.56711335350201e-15
NICRNTtn	0.0
NIFEDIPINEte	0.0
NKCC2t	-137.75349143806363
NKCCt	0.0
NMNATm	-2.5956673377790303e-13
NMNATn	0.0
NMNATr	-4.62269268970309e-13
NMNS	0.0
NMNtn	0.0
NNATn	0.0
NNMT	1.5787722013568473e-13
NORANMT	0.0
NOS1	0.0
NOS2	0.0
NOt	0.0
NP1	-9.567113353502021e-15
NRPPHRt4_2_r	0.0
NRPPHRtu	0.0
NTD12	0.0
NTD1m	0.0
NTD2e	12.940418773122824
NTD2l	0.0
NTD4e	0.0
NTD4l	0.0
NTD5l	0.0
NTD5m	9.567113353502059e-15
NTD7e	-3.2474335457818877e-13
NTD7l	0.0
NTD9e	0.0
NTD9l	0.0
NTP3e	0.0
NTPP10	0.0
NTPP9	0.0
O2St	-999.9999999999999
O2Stm	1000.0
O2Stn	0.0
O2Stx	-1.6671343447185926e-13
O2ter	0.0
O2tm	-602.45320953674
O2tp	1.977262584824262e-12
OAGD3te	0.0
OAGD3tg	0.0
OAGT3te	0.0
OAGT3tg	0.0
OCDCAtr	0.0
OCDCEAtr	0.0
OCOAT1m	0.0
OCTAt	0.0
ODECOAtx	0.0
OIVD1m	0.0
OIVD2m	0.0
OIVD3m	0.0
OPAHir	0.0
ORNt3m	0.0
ORNt4m	0.0
ORNTArm	0.0
ORNtiDF	0.0
ORPT	0.0
OXAtp	0.0
P45011A1m	0.0
P45011B11m	0.0
P45011B12m	0.0
P45011B21m	0.0
P45017A1r	0.0
P45017A2r	0.0
P45017A3r	0.0
P45017A4r	0.0
P45019A1r	0.0
P45019A2r	0.0
P4501B1r	0.0
P45021A1r	0.0
P45021A2r	0.0
P45027A12m	0.0
P45027A13m	0.0
P45027A14m	0.0
P45027A15m	0.0
P45027A16m	0.0
P45027A1m	0.0
P4502A6	0.0
P4502C8	0.0
P4502E1	0.0
P45039A1r	0.0
P4503A4	0.0
P4503A5	0.0
P45046A1r	0.0
P4504F121r	0.0
P4504F122r	0.0
P4504F123r	0.0
P4507B11r	0.0
P4507B12r	0.0
P450LTB4r	0.0
P450SCC1m	0.0
P5CDm	0.0
P5CRm	0.0
P5CRxm	0.0
PA_HStg	0.0
PA_HStn	0.0
PAFH	0.0
PAFHe	0.0
PAFS	0.0
PAIL_HStn	164.27668661746742
PAN4PP	0.0
PAPStg	0.0
PAPtg	0.0
PCHOL_HSter	0.0
PCHOL_HStg	0.0
PCHOLP_hs	0.0
PCHOLPg_hs	0.0
PCHOLPm_hs	0.0
PCHOLPr_hs	0.0
PCm	0.0
PCREATtmdiffir	0.0
PCRNtm	0.0
PCt	0.0
PDE1	0.0
PDE1g	0.0
PDE4	0.0
PDE4g	0.0
PDE4n	0.0
PDHm	0.0
PDX5PO	0.0
PDXPP	0.0
PE_HSter	0.0
PEAMNO	0.0
PEPCK	0.0
PEPCKm	0.0
PEROXx	0.0
PEt	13.40722877564065
PETHCT	0.0
PETOHMm_hs	0.0
PETOHMr_hs	0.0
PFK26	0.0
PGCD	0.0
PGDI	0.0
PGDIr	0.0
PGESr	0.0
PGISr	0.0
PGLer	0.0
PGLYCt	3.5281926123927394
PGPP_hs	0.0
PGPPT	0.0
PGS	0.0
PGSr	0.0
PHCDm	0.0
PHCHGSm	0.0
PHEMEtm	0.0
PHETA1m	0.0
PHEtec	0.0
PHETHPTOX2	0.0
PHYCBOXL	0.0
PHYHx	0.0
PHYTt	0.0
PI345P3P	0.0
PI345P3Pn	164.27668661746745
PI345P5P	0.0
PI34P5K	0.0
PI3P4K	0.0
PI3P5K	0.0
PI45P3K	0.0
PI45P3Kn	164.27668661746745
PI45P5P	0.0
PI45PLC	0.0
PI4P3K	0.0
PI4P5K	0.0
PI4PLC	0.0
PI4PLCn	0.0
PI5P3K	0.0
PI5P4K	0.0
PIACGT	0.0
PIK3	0.0
PIK4	0.0
PIK5	0.0
PIPLC	0.0
PIPLCn	0.0
PIter	0.0
PItg	0.0
PItx	0.0
PLA2_2	0.0
PLA2_2e	0.0
PMEVKx	0.0
PMI12346PH	0.0
PMI12346PHn	0.0
PPA2	0.0
PPAer	0.0
PPAm	0.0
PPAP	0.0
PPDOy	0.0
PPItx	0.0
PPMI12346Ptn	0.0
PPOR	0.0
PPPG9tm	0.0
PPPGOm	0.0
PRAGSr	0.0
PRASCS	0.0
PRDX	0.0
PRDXl	0.0
PRGNLONESULT	0.0
PRGNLONEtm	0.0
PRGNLONEtr	0.0
PRGSTRNt	0.0
PRISTANALtx	0.0
PROSTGD2t	40.8307254289693
PROSTGE1t	0.0
PROSTGE2t	0.0
PROSTGE2t2	0.0
PROSTGF2t	0.0
PROSTGI2tr	0.0
PSDm_hs	0.0
PSFLIPm	0.0
PSSA1_hs	-41.63180118930016
PSSA2_hs	0.0
PSt3	211.5537896836924
PTDCACRNCPT1	0.0
PTDCACRNCPT2	0.0
PTDCACRNt	0.0
PTDCAt	0.0
PTE2x	0.0
PTE3x	0.0
PTE4x	0.0
PTHPS	0.0
PTRCAT1	0.0
PTRCOX1	0.0
PYAM5POr	0.0
PYDXDH	0.0
PYDXK	0.0
PYDXPP	0.0
PYNP2r	1000.0
PYRt2p	-9.718757375248895e-14
QUILSYN	0.0
RAI3	0.0
RBK_D	0.0
RDH1	0.0
RDH1a	0.0
RDH2	0.0
RDH2a	0.0
RDH3	0.0
RDH3a	0.0
RDH4	0.0
RETFA	0.0
RETH	0.0
RETI3	0.0
RIBt	0.0
RNMK	0.0
RTOTAL3CRNCPT1	0.0
RTOTAL3CRNCPT2	0.0
RTOTAL3CRNt	0.0
Rtotaltl	0.0
S23T2g	0.0
S2L2FN2M2MASNtly	0.0
S2T1g	0.0
S2T2g	0.0
S2T3g	0.0
S2T4g	0.0
S2TASE1ly	0.0
S2TASE2ly	0.0
S2TASE3ly	0.0
S2TASE4ly	0.0
S2TASE5ly	0.0
S3T1g	0.0
S3T2g	0.0
S3T3g	0.0
S3TASE1ly	0.0
S3TASE2ly	0.0
S3TASE3ly	0.0
S4T1g	0.0
S4T2g	0.0
S4T3g	0.0
S4T5g	0.0
S4T6g	0.0
S4TASE1ly	0.0
S4TASE2ly	0.0
S4TASE3ly	0.0
S4TASE4ly	0.0
S4TASE5ly	0.0
S6T19g	0.0
S6T1g	0.0
S6T20g	0.0
S6T21g	0.0
S6T22g	0.0
S6T23g	0.0
S6T24g	0.0
S6T25g	0.0
S6T2g	0.0
S6T3g	0.0
S6TASE10ly	0.0
S6TASE11ly	0.0
S6TASE12ly	0.0
S6TASE13ly	0.0
S6TASE14ly	0.0
S6TASE15ly	0.0
S6TASE16ly	0.0
S6TASE17ly	0.0
S6TASE18ly	0.0
S6TASE19ly	0.0
S6TASE1ly	0.0
S6TASE20ly	0.0
S6TASE21ly	0.0
S6TASE22ly	0.0
S6TASE23ly	0.0
S6TASE24ly	0.0
S6TASE25ly	0.0
S6TASE26ly	0.0
S6TASE2ly	0.0
S6TASE3ly	0.0
S6TASE4ly	0.0
S6TASE5ly	0.0
S6TASE6ly	0.0
S6TASE7ly	0.0
S6TASE8ly	0.0
S6TASE9ly	0.0
SACCD3m	0.0
SACCD4m	0.0
SADT	0.0
SALMCOM	0.0
SALMCOM2	0.0
SAMHISTA	0.0
SARCOXp	2.406120009160707e-13
SARCStp	2.406120009160707e-13
SARDHm	0.0
SBPP1er	0.0
SBPP3er	0.0
SBTD_D2	0.0
SBTR	0.0
SCP21x	0.0
SCPx	0.0
Ser_Thrtg	0.0
SERHL	0.0
SERPT	0.0
SERtN1	0.0
SFGTH	0.0
SGPL12r	0.0
SIAASE2ly	0.0
SIAASE3ly	0.0
SIAASE4ly	0.0
SIAASEly	0.0
SIAT9g	0.0
sink_pre_prot[r]	0.0
SLCBK1	0.0
SLDt	0.0
SLDx	0.0
SMPD3g	0.0
SMPD3l	0.0
SMPD4	0.0
SMS	4.233734286323047
SO4CLtex2	0.0
SO4HCOtex	0.0
SO4OXAtex2	0.0
SO4t4_2	0.0
SO4tl	0.0
SOAT12	0.0
SPC_HSt	0.0
SPH1Ptr	0.0
SPHGNtr	0.0
SPHINGStl	0.0
SPHINGStr	0.0
SPHK21c	0.0
SPHMYLNtl	0.0
SPHS1Ptr	0.0
SPMDOX	0.0
SPODMe	0.0
SPODMm	500.0
SPODMn	0.0
SPODMx	-8.335671723592963e-14
SPR	0.0
SPRMS	0.0
SQLEr	0.0
SQLSr	0.0
SR5AR2r	0.0
SR5ARr	0.0
SRTNt6_2_r	0.0
SRTNtu	0.0
ST3GAL21g	0.0
ST3GAL22g	0.0
ST3GAL23g	0.0
ST6GALNAC25	0.0
ST6GALNAC26	0.0
ST6GALNAC27	0.0
ST6GALNAC28	0.0
ST6GALNAC31	0.0
ST6GALNAC62	0.0
ST8SIA12	0.0
ST8SIA51g	0.0
ST8SIA52g	0.0
ST8SIA53g	0.0
ST8SIA54g	0.0
ST8SIA55g	0.0
STRDNCCPT1	0.0
STRDNCCPT2	0.0
STRDNCCRNt	0.0
STS1	0.0
STS1r	0.0
STS2	0.0
STS2r	0.0
SUCCt2m	-795.7551744416033
SUCCt4_2	-795.7551744416032
SUCCtp	0.0
SUCD1m	204.2448255583968
SUCOAS1m	0.0
SUCOASm	-1000.0000000000001
SUCRe	0.0
T4HCINNMFM	0.0
TAGAT_Dt	0.0
TAURt4_2_r	0.0
TAURtcx	0.0
TAXOLte	0.0
TCHOLAt	0.0
TCYNTt	0.0
TCYNTtm	0.0
TETHEX3COAtx	0.0
TETPENT3COAtx	0.0
TETPENT3CPT1	0.0
TETPENT3CPT2	0.0
TETPENT3CRNt	0.0
TETPENT3t	0.0
TETPENT6COAtx	0.0
TETPENT6CPT1	0.0
TETPENT6CPT2	0.0
TETPENT6CRNt	0.0
TETPENT6t	0.0
TETTET6COAtx	0.0
TETTET6CPT1	0.0
TETTET6CPT2	0.0
TETTET6CRNt	0.0
TETTET6t	0.0
THBPT4ACAMDASE	0.0
THD1m	0.0
THFt2	106.06409698726239
THFtl	0.0
THMTP	0.0
THP2Ctp	0.0
THRCYSNaEx	0.0
THRGLNNaEx	0.0
THRSERNaEx	79.26235091902548
THRt4	0.0
THYMDtl	0.0
THYMDtm	-9.567113353502059e-15
THYOXt	0.0
THYOXt2	0.0
TMABADH	0.0
TMDK1m	0.0
TMDPP	0.0
TMDPPK	0.0
TMLYSOX	0.0
TMNDNCCPT1	2.948172069465661e-13
TMNDNCCPT2	2.833663086818077e-13
TMNDNCCRNt	0.0
TRDR	2.4317834652245793e-14
TRDR2	0.0
TRDR3	0.0
TREH	0.0
TREHe	0.0
TRIODTHYSULT	0.0
TRIODTHYt	0.0
TRIODTHYt2	0.0
TRPHYDRO2	0.0
TRPO2	0.0
TRYPTAOX	0.0
TSTSTERONESte	0.0
TSTSTERONESULT	0.0
TSTSTERONEt	0.0
TSTSTERONEtr	0.0
TTDCPT2	0.0
TTDCRNt	0.0
TXA2te	0.0
TXA2tr	0.0
TXASr	0.0
TYMSFt	0.0
TYMSULT	0.0
TYR3MO2	0.0
TYRCBOX	0.0
TYROXDAc	0.0
TYRt	0.0
TYRTAm	0.0
UAG2EMAi	0.0
UDPACGALtl	0.0
UDPDOLPT_L	0.0
UDPGALtg	0.0
UDPGD	0.0
UDPGLCAter	0.0
UDPGLCAtg	0.0
UDPGLCter	0.0
UDPGLDCg	0.0
UDPGP	0.0
UDPtl	0.0
UDPXYLter	0.0
UDPXYLtg	0.0
UGALGTg	0.0
UGALNACtg	0.0
UGCG	0.0
UGLCNACtg	0.0
UMPK2	0.0
UMPK2n	0.0
UMPK3	0.0
UMPK3n	0.0
UMPK4	0.0
UMPK4n	0.0
UMPK5	0.0
UMPK5n	0.0
UMPK6	-109.51779107831163
UMPK6n	0.0
UMPK7	0.0
UMPK7n	0.0
UMPKn	0.0
URAt	-1000.0
UREAtm	0.0
URIDK2m	0.0
URIK1	0.0
URIt	12.940418773122824
Uritl	0.0
UROLACer	0.0
UTPtn	0.0
VALt5m	0.0
VALTAm	0.0
VALtec	85.37441648749683
VLCS2p	0.0
VLCS2r	0.0
VLCSp	0.0
VLCSr	0.0
WHHDCAte	0.0
WHTSTSTERONEte	0.0
XOL7AH2tm	0.0
XOL7AONEtr	0.0
XOLEST2te	0.0
XOLESTte	0.0
XOLTRI24tc	0.0
XOLTRI24te	0.0
XOLTRI25tc	0.0
XOLTRI25te	0.0
XOLTRI27tc	0.0
XOLTRI27te	0.0
XSERtg	0.0
XYLK	0.0
XYLTD_Dr	0.0
XYLTer	0.0
XYLtly	0.0
XYLUR	-118.8704090708997
EX_acmana[e]	0.0
EX_ahdt[e]	4.313472924373992
EX_ctp[e]	0.0
EX_dgmp[e]	3.2474335457818877e-13
EX_dgtp[e]	-3.2474335457818877e-13
EX_dtmp[e]	-1000.0
EX_dttp[e]	1000.0
EX_fad[e]	0.0
EX_g1p[e]	12.940418773122824
EX_HC01104[e]	0.0
EX_HC01361[e]	-4.3134729243739915
EX_HC01440[e]	0.0
EX_HC01441[e]	0.0
EX_HC01444[e]	0.0
EX_HC01446[e]	0.0
EX_HC01577[e]	0.0
EX_HC01609[e]	250.00000000000003
EX_HC01610[e]	-250.00000000000003
EX_HC01700[e]	0.0
EX_HC02160[e]	0.0
EX_HC02161[e]	0.0
EX_itp[e]	0.0
EX_prpp[e]	3.247433545781889e-13
EX_udpg[e]	-12.940418773122824
r0009	0.0
r0013	0.0
r0016	0.0
r0021	0.0
r0022	0.0
r0023	0.0
r0024	0.0
r0027	0.0
r0028	0.0
r0033	0.0
r0047	0.0
r0051	3.247433545781889e-13
r0068	0.0
r0074	-52.59664784470554
r0081	0.0
r0083	0.0
r0084	0.0
r0085	0.0
r0086	0.0
r0093	12.940418773122822
r0097	0.0
r0113	0.0
r0119	0.0
r0129	0.0
r0130	363.61541807642556
r0139	0.0
r0142	0.0
r0145	0.0
r0149	0.0
r0156	0.0
r0157	0.0
r0166	0.0
r0170	0.0
r0173	9.718757375248895e-14
r0178	0.0
r0181	0.0
r0186	0.0
r0191	0.0
r0193	-56.150067390613444
r0196	0.0
r0202	0.0
r0205	0.0
r0208	0.0
r0210	0.0
r0221	0.0
r0224	0.0
r0226	0.0
r0242	0.0
r0245	0.0
r0246	0.0
r0249	0.0
r0276	8.744697541983845
r0283	0.0
r0287	0.0
r0301	0.0
r0308	0.0
r0309	0.0
r0310	0.0
r0311	0.0
r0317	0.0
r0319	0.0
r0321	0.0
r0340	0.0
r0354	0.0
r0355	0.0
r0357	0.0
r0358	0.0
r0360	0.0
r0361	0.0
r0363	0.0
r0364	0.0
r0365	0.0
r0377	109.51779107831162
r0380	0.0
r0388	0.0
r0389	0.0
r0391	-9.567113353502031e-15
r0393	0.0
r0399	0.0
r0402	0.0
r0403	0.0
r0407	333.3333333333332
r0408	-653.7262478935443
r0409	987.0595812268774
r0410	3.2474335457818877e-13
r0423	0.0
r0424	0.0
r0425	0.0
r0426	0.0
r0431	5.667326173636153e-13
r0432	-5.667326173636154e-13
r0433	0.0
r0434	0.0
r0437	0.0
r0438	0.0
r0440	2.4812547743255594e-14
r0441	0.0
r0443	0.0
r0444	0.0
r0450	0.0
r0456	0.0
r0463	0.0
r0465	0.0
r0466	0.0
r0470	0.0
r0472	8.744697541983845
r0474	-9.567113353502018e-15
r0475	0.0
r0483	0.0
r0488	0.0
r0494	-1000.0
r0497	-1000.0
r0509	0.0
r0510	0.0
r0511	0.0
r0512	0.0
r0514	0.0
r0517	0.0
r0525	0.0
r0527	-5.096839296736877e-29
r0531	0.0
r0537	0.0
r0541	0.0
r0545	0.0
r0547	0.0
r0552	0.0
r0553	0.0
r0560	0.0
r0568	0.0
r0571	0.0
r0573	0.0
r0575	0.0
r0578	0.0
r0579	0.0
r0584	0.0
r0587	0.0
r0590	0.0
r0591	0.0
r0594	0.0
r0595	56.150067390613444
r0596	0.0
r0603	0.0
r0610	0.0
r0611	0.0
r0615	0.0
r0616	0.0
r0617	0.0
r0618	0.0
r0627	0.0
r0633	4.7815134404276645
r0634	0.0
r0636	0.0
r0637	0.0
r0638	4.781513440427639
r0639	4.781513440427639
r0641	40.830725428969295
r0642	-1000.0000000000005
r0643	0.0
r0647	0.0
r0648	0.0
r0649	0.0
r0650	0.0
r0651	0.0
r0652	4.781513440427639
r0653	4.78151344042764
r0655	0.0
r0660	-4.78151344042764
r0661	0.0
r0666	0.0
r0669	0.0
r0672	0.0
r0673	0.0
r0686	0.0
r0688	0.0
r0698	0.0
r0706	0.0
r0707	-4.313472924373992
r0714	4.781513440427639
r0715	0.0
r0716	4.781513440427638
r0717	0.0
r0718	4.78151344042764
r0719	0.0
r0720	4.78151344042764
r0721	0.0
r0722	4.78151344042764
r0723	0.0
r0724	-4.781513440427639
r0726	0.0
r0727	0.0
r0728	0.0
r0729	0.0
r0730	4.781513440427665
r0731	4.7815134404276645
r0732	4.781513440427665
r0733	0.0
r0734	0.0
r0735	4.781513440427639
r0737	0.0
r0739	0.0
r0743	0.0
r0744	0.0
r0752	0.0
r0753	0.0
r0754	0.0
r0755	0.0
r0756	0.0
r0757	0.0
r0758	0.0
r0774	-250.0
r0779	0.0
r0781	0.0
r0783	0.0
r0786	0.0
r0787	0.0
r0791	-4.781513440427665
r0795	56.150067390613444
r0801	0.0
r0812	0.0
r0817	0.0
r0819	0.0
r0821	0.0
r0822	490.4369731191422
r0826	0.0
r0829	0.0
r0830	0.0
r0834	0.0
r0835	0.0
r0836	0.0
r0838	-52.59664784470665
r0840	0.0
r0845	0.0
r0860	0.0
r0879	0.0
r0885	0.0
r0892	-1000.0
r0907	0.0
r0913	52.596647844705636
r0915	0.0
r0917	0.0
r0926	0.0
r0934	0.0
r0942	0.0
r0954	0.0
r0962	0.0
r0968	0.0
r0970	0.0
r0973	0.0
r0983	0.0
r0984	0.0
r0987	0.0
r0989	0.0
r0990	0.0
r0994	0.0
r0995	0.0
r0997	0.0
r0998	0.0
r0999	0.0
r1000	0.0
r1002	0.0
r1003	2.4812547743255594e-14
r1005	-5.667326173636154e-13
r1006	0.0
r1007	0.0
r1008	0.0
r1011	0.0
r1012	0.0
r1013	0.0
r1014	0.0
r1018	0.0
r1019	0.0
r1020	0.0
r1030	0.0
r1050	4.939518081623955
r1078	0.0
r1116	-21.74661514323607
r1134	0.0
r1135	0.0
r1144	1000.0
r1146	0.0
r1147	999.9999999999992
r1150	0.0
r1154	0.0
r1155	0.0
r1156	-987.0595812268772
r1164	0.0
r1165	0.0
r1166	0.0
r1167	0.0
r1168	0.0
r1169	0.0
r1170	0.0
r1171	0.0
r1172	0.0
r1174	0.0
r1175	0.0
r1177	0.0
r1179	0.0
r1181	0.0
r1182	0.0
r1183	0.0
r1251	0.0
r1252	0.0
r1253	0.0
r1254	0.0
r1255	0.0
r1257	0.0
r1259	0.0
r1260	0.0
r1262	0.0
r1292	0.0
r1298	0.0
r1318	0.0
r1375	0.0
r1377	0.0
r1378	0.0
r1380	0.0
r1382	0.0
r1383	0.0
r1391	0.0
r1392	0.0
r1411	0.0
r1418	1000.0
r1428	0.0
r1429	0.0
r1435	0.0
r1436	0.0
r1437	0.0
r1443	0.0
r1444	0.0
r1445	0.0
r1446	0.0
r1447	0.0
r1448	0.0
r1449	0.0
r1450	0.0
r1451	0.0
r1455	0.0
r1457	0.0
r1459	0.0
r1487	0.0
r1544	0.0
r1546	0.0
r1547	0.0
r1548	0.0
r1549	0.0
r1551	0.0
r1552	0.0
r1553	0.0
r1554	0.0
r1556	0.0
r1557	0.0
r1559	404.44614350539496
r1560	0.0
r1561	0.0
r1562	0.0
r1563	0.0
r1564	0.0
r1565	0.0
r1566	0.0
r1567	0.0
r1568	0.0
r1569	0.0
r1570	0.0
r1571	0.0
r1573	0.0
r1574	0.0
r1575	0.0
r1576	0.0
r1578	0.0
r1579	0.0
r1580	0.0
r1581	0.0
r1583	0.0
r1584	0.0
r1585	0.0
r1586	0.0
r1587	0.0
r1588	0.0
r1589	-363.6154180764254
r1590	0.0
r1591	0.0
r1592	0.0
r1593	0.0
r1594	0.0
r1595	0.0
r1596	0.0
r1597	0.0
r1598	0.0
r1599	0.0
r1600	0.0
r1602	0.0
r1603	0.0
r1604	0.0
r1605	0.0
r1606	0.0
r1607	0.0
