	Reacciones	FlujosN1
936	GALASE15ly	0.0
937	GALASE16ly	0.0
938	GALASE17ly	0.0
939	GALASE18ly	0.0
940	GALASE19ly	0.0
941	GALASE1ly	0.0
942	GALASE20ly	0.0
943	GALASE3ly	0.0
944	GALASE4ly	0.0
945	GALASE5ly	0.0
946	GALASE6ly	0.0
947	GALASE7ly	0.0
948	GALASE8ly	0.0
949	GALASE9ly	0.0
950	GALC	0.0
951	GALGLUSIDEtl	0.0
952	GALGT1	0.0
953	GALGT2	0.0
954	GALGT3	0.0
955	GALGT4	0.0
956	GALNACT1g	0.0
957	GALNACT2g	0.0
958	GALNACT3g	0.0
959	GALNACT4g	0.0
960	GALNACT5g	0.0
961	GALNTg	0.0
962	GALOR	0.0
963	GALSIDEtg	0.0
964	GALt1r	0.0
965	GALT2g	0.0
966	GALTg	0.0
967	GALtly	0.0
968	GAMt1r	0.0
969	GAMYe	0.0
970	GAO1	0.0
971	GAO1g	0.0
972	GAO2	0.0
973	GAO2g	0.0
974	GARFT	0.0
975	GASNASE2ly	0.0
976	GASNASE3ly	0.0
977	GASNASEly	0.0
978	GBA	4.8738755587384865
979	GBAl	0.0
980	GBGT1	0.0
981	GBSIDEtl	0.0
982	GD1Cte	0.0
983	GD1Ctg	0.0
984	GDPFUCtg	0.0
985	GDPtg	0.0
986	GFUCS	0.0
987	GGH_10FTHF5GLUe	0.0
988	GGH_10FTHF5GLUl	0.0
989	GGH_10FTHF6GLUe	0.0
990	GGH_10FTHF6GLUl	0.0
991	GGH_10FTHF7GLUe	0.0
992	GGH_10FTHF7GLUl	0.0
993	GGH_5DHFe	79.51053327641509
994	GGH_5DHFl	0.0
995	GGH_5THFe	87.15613339025157
996	GGH_5THFl	0.0
997	GGH_6DHFe	79.51053327641509
998	GGH_6DHFl	0.0
999	GGH_6THFe	87.15613339025157
1000	GGH_6THFl	0.0
1001	GGH_7DHFe	79.51053327641507
1002	GGH_7DHFl	0.0
1003	GGH_7THFe	87.15613339025157
1004	GGH_7THFl	0.0
1005	GGLUCT	0.0
1006	GGNG	0.0
1007	GGT_L	0.0
1008	GGT5r	0.0
1009	GHMT2rm	0.0
1010	GHMT3	0.0
1011	GLACO	0.0
1012	GLACter	0.0
1013	GLAl	0.0
1014	GLB1	0.0
1015	GLBRAN	0.0
1016	GLCAASE1ly	0.0
1017	GLCAASE4ly	0.0
1018	GLCAASE5ly	0.0
1019	GLCAASE6ly	0.0
1020	GLCAASE7ly	0.0
1021	GLCAASE8ly	0.0
1022	GLCAASE9ly	0.0
1023	GLCAE1g	0.0
1024	GLCAE2g	0.0
1025	GLCAT2g	0.0
1026	GLCAT3g	0.0
1027	GLCAT4g	0.0
1028	GLCAT5g	0.0
1029	GLCAT6g	0.0
1030	GLCAT7g	0.0
1031	GLCAT8g	0.0
1032	GLCAT9g	0.0
1033	GLCATg	0.0
1034	GLCNACASE1ly	0.0
1035	GLCNACASE2ly	0.0
1036	GLCNACASE3ly	0.0
1037	GLCNACASE4ly	0.0
1038	GLCNACASE5ly	0.0
1039	GLCNACDASg	0.0
1040	GLCNACT1g	0.0
1041	GLCNACT2g	0.0
1042	GLCNACT3g	0.0
1043	GLCNACT4g	0.0
1044	GLCNACT5g	0.0
1045	GLCt1r	-1000.0
1046	GLCter	0.0
1047	GLCtg	0.0
1048	GLCtly	0.0
1049	GLCURtly	0.0
1050	GLDBRAN	0.0
1051	GLGNS1	0.0
1052	GLNtm	803.8910985023148
1053	GLNtN1	343.76344773470163
1054	GLPASE1	0.0
1055	GLPASE2	0.0
1056	GLU5Km	0.0
1057	GLUCYS	0.0
1058	GLUDC	0.0
1059	GLUDxm	0.0
1060	GLUDym	196.10890149768517
1061	GluForTx	0.0
1062	GLUNm	803.8910985023148
1063	GLUt2m	794.1633522465277
1064	GLUt7l	0.0
1065	GLUTCOADHm	0.0
1066	GLUtr	0.0
1067	GLXO2p	0.0
1068	GLYAMDTRc	0.0
1069	GLYATm	0.0
1070	GLYBt4_2_r	0.0
1071	GLYBtm	0.0
1072	GLYCLTDy	0.0
1073	GLYCLTtp	0.0
1074	GLYCtm	0.0
1075	GLYCTO1p	0.0
1076	GLYKm	0.0
1077	GLYOXm	0.0
1078	GLYt7_211_r	0.0
1079	GLYtp	0.0
1080	GMPtn	0.0
1081	GNDer	666.6666666666666
1082	GNMT	0.0
1083	GP1CALPHAte	0.0
1084	GP1CALPHAtg	0.0
1085	GP1Cte	0.0
1086	GP1Ctg	0.0
1087	GPAM_hs	0.0
1088	GPIAT	0.0
1089	GPIDA2er	0.0
1090	GPIDAer	0.0
1091	GPIMTer_U	0.0
1092	GQ1BALPHAte	0.0
1093	GQ1BALPHAtg	0.0
1094	GQ1Bte	0.0
1095	GQ1Btg	0.0
1096	GRTTx	0.0
1097	GSNt	0.0
1098	GSNtl	0.0
1099	GT1Ate	0.0
1100	GT1Atg	0.0
1101	GTHO	0.0
1102	GTHOm	0.0
1103	GTHP	0.0
1104	GTHPe	0.0
1105	GTHPm	0.0
1106	GTHRDtr	0.0
1107	GTHS	0.0
1108	GTMLTe	0.0
1109	GUACYC	0.0
1110	GUAD	0.0
1111	GULNDer	0.0
1112	GULNter	0.0
1113	H2CO3Dm	49.14152066701305
1114	H2ETer	0.0
1115	H2MTer_U	0.0
1116	H2O2syn	0.0
1117	H2O2tly	0.0
1118	H2O2tn	0.0
1119	H2O2tp	1.6806476360573942e-29
1120	H2Oter	-666.6666666666666
1121	H2Otg	0.0
1122	H2Otly	0.0
1123	H2Otm	852.8040285841445
1124	H2Otn	0.0
1125	H3ETer	0.0
1126	H3MTer_U	0.0
1127	H4ET3er	0.0
1128	H4ETer	0.0
1129	H5MTer_U	0.0
1130	H6_ET2er	0.0
1131	H6ET3er	0.0
1132	H6_ETer	0.0
1133	H6MTer_U	0.0
1134	H7ET2er	0.0
1135	H7_ETer	0.0
1136	H7MTer_U	0.0
1137	H7_TAer	0.0
1138	H8TAer	0.0
1139	HACD1m	0.0
1140	HACD1x	0.0
1141	HACD9m	0.0
1142	HAS1	0.0
1143	HAS2	0.0
1144	HAtly	0.0
1145	HBZOPT10m	0.0
1146	HCO3_CLt	0.0
1147	HCOUMARINte	0.0
1148	HDCAter	0.0
1149	HDCAtr	0.0
1150	HESTRATRIOLte	0.0
1151	HESTRATRIOLtr	0.0
1152	HEX10	0.0
1153	HEX4	0.0
1154	HEXCCOAtx	0.0
1155	HGNTOR	0.0
1156	HIBDm	352.8040285841446
1157	HISDC	0.0
1158	HISt4	0.0
1159	HISTASE	0.0
1160	HIStiDF	0.0
1161	HKYNH	0.0
1162	HMGCOASi	0.0
1163	HMGCOASim	0.0
1164	HMGLm	0.0
1165	HMGLx	0.0
1166	HOXG	0.0
1167	HPACtr	0.0
1168	HPDCACRNCPT1	0.0
1169	HPDCACRNCPT2	0.0
1170	HPDCACRNt	0.0
1171	HS1ly	0.0
1172	HS2ly	0.0
1173	HS3ly	0.0
1174	HS4ly	0.0
1175	HSAT1ly	0.0
1176	HSAT2ly	0.0
1177	HSAT3ly	0.0
1178	HSAT4ly	0.0
1179	HSD11B1r	0.0
1180	HSD11B2r	0.0
1181	HSD17B1	0.0
1182	HSD17B42x	0.0
1183	HSD17B4x	0.0
1184	HSD17B7r	0.0
1185	HSD17B9r	0.0
1186	HSD3B11	0.0
1187	HSD3B11r	0.0
1188	HSD3B12r	0.0
1189	HSD3B13	0.0
1190	HSD3B13r	0.0
1191	HSD3B2r	0.0
1192	HSD3B3r	0.0
1193	HSD3B7P	0.0
1194	HSPASEly	0.0
1195	HSPGt	0.0
1196	HSPGtly	0.0
1197	HTAXOLte	0.0
1198	Htg	0.0
1199	HYPOE	0.0
1200	HYPTROX	0.0
1201	ICDHxm	0.0
1202	ICDHy	2.3908663620208398e-14
1203	ICDHyp	0.0
1204	ICDHyrm	-1000.0
1205	IDHPOXOX2b	0.0
1206	IDHPOXOX3	0.0
1207	IDHPOXOX4	0.0
1208	IDHPOXOXb	0.0
1209	IDOAASE1ly	0.0
1210	IDOAASE2ly	0.0
1211	IDOAASE3ly	0.0
1212	IDOAASE4ly	0.0
1213	IDOURtly	0.0
1214	IDPtn	0.0
1215	ILEt5m	0.0
1216	ILETAm	0.0
1217	ILEtec	0.0
1218	INSt	0.0
1219	INSTt2r	-83.46432058058444
1220	INSTt4	0.0
1221	IPDDIx	0.0
1222	IPDPtx	0.0
1223	It	0.0
1224	ITCOAL1m	0.0
1225	ITCOALm	0.0
1226	ITPtn	0.0
1227	KAS8	0.0
1228	KCC2t	0.0
1229	KCCt	0.0
1230	KDNH	0.0
1231	KHK	0.0
1232	KHK2	0.0
1233	KHK3	0.0
1234	KSII_CORE2t	0.0
1235	KSII_CORE2tly	0.0
1236	KSII_CORE4tly	0.0
1237	KSItly	0.0
1238	KYN	0.0
1239	KYN3OX	0.0
1240	KYNAKGAT	0.0
1241	KYNATESYN	0.0
1242	LACZe	0.0
1243	LALDO	0.0
1244	LAPCOAl	0.0
1245	LCADi_D	0.0
1246	LCADim	0.0
1247	LCAT1e	0.0
1248	LCTStg	0.0
1249	LCYSTAT	0.0
1250	LCYSTCBOXL	0.0
1251	LDH_Lm	49.14152066701305
1252	LEUKTRA4tr	0.0
1253	LEUKTRD4tr	0.0
1254	LEUt5m	-806.6714318374642
1255	LEUTAm	-806.6714318374641
1256	LEUtec	0.0
1257	LFORKYNHYD	0.0
1258	LGNCt	0.0
1259	LINKDEG1ly	0.0
1260	LINKDEG2ly	0.0
1261	LINKDEG3ly	0.0
1262	LINKDEG4ly	0.0
1263	L_LACtcm	49.14152066701305
1264	LNELDCCPT1	0.0
1265	LNELDCCPT2	0.0
1266	LNELDCCRNt	0.0
1267	LNLCCPT1	0.0
1268	LNLCCPT2	0.0
1269	LNLCCRNt	0.0
1270	LNLCt	0.0
1271	LNLNCACPT1	0.0
1272	LNLNCACPT2	0.0
1273	LNLNCACRNt	0.0
1274	LNLNCAt	0.0
1275	LNLNCGCPT1	0.0
1276	LNLNCGCPT2	0.0
1277	LNLNCGCRNt	0.0
1278	LNSTLSr	0.0
1279	LPASE	0.0
1280	LPCOXp	0.0
1281	LPS	0.0
1282	LPS2	0.0
1283	LPS3	0.0
1284	LSTO1r	0.0
1285	LSTO2r	0.0
1286	LTA4H	0.0
1287	LTC4Sr	0.0
1288	LTDCL	0.0
1289	LYStm	0.0
1290	LYStn	0.0
1291	M4BTAer	0.0
1292	M4CET3er	0.0
1293	MACACI	0.0
1294	MACOXO	0.0
1295	MALSO3tm	0.0
1296	MALSO4tm	0.0
1297	MALTe	0.0
1298	MALTly	0.0
1299	MALtm	-1000.0000000000001
1300	MALTSULtm	0.0
1301	MALTt1r	0.0
1302	MANt1r	0.0
1303	MANtly	0.0
1304	MAOLNOR	0.0
1305	MAOX	0.0
1306	MCCCrm	0.0
1307	MCD	0.0
1308	MCDm	0.0
1309	MCDp	0.0
1310	MCLACCYSR	0.0
1311	MCLOR	0.0
1312	MCPST	0.0
1313	MDHm	-3.6091800137410603e-13
1314	MDRPD	0.0
1315	ME1m	0.0
1316	ME2	0.0
1317	ME2m	0.0
1318	MECOALm	0.0
1319	MECOAS1m	0.0
1320	MELATNOX	0.0
1321	MEOHtly	0.0
1322	MERCPLACCYSt	0.0
1323	METAT	0.0
1324	METLEUex	0.0
1325	METS	0.0
1326	METtec	0.0
1327	MEVK1x	0.0
1328	MGCHrm	0.0
1329	MHISOR	0.0
1330	MI1345PP	0.0
1331	MI134PP	0.0
1332	MI145PK	0.0
1333	MI145PP	0.0
1334	MI14PP	0.0
1335	MI14Ptn	0.0
1336	MI1P_Dtn	0.0
1337	MI1PS	89.96291423562208
1338	MI34PP	0.0
1339	MINOHPtn	0.0
1340	MLTG1	0.0
1341	MLTG1e	0.0
1342	MLTG1ly	0.0
1343	MMCDm	0.0
1344	MMEm	-352.80402858414465
1345	MMMm	352.80402858414465
1346	MMSAD1m	0.0
1347	MMSAD3m	0.0
1348	MTAP	0.0
1349	MTHFCm	0.0
1350	MTHFD2m	0.0
1351	MTHFDm	0.0
1352	N2M2NMASNtly	0.0
1353	N3Tg	0.0
1354	N4Tg	0.0
1355	NABTNO	0.0
1356	NACASPAH	0.0
1357	NACHEX10ly	0.0
1358	NACHEX11ly	0.0
1359	NACHEX12ly	0.0
1360	NACHEX13ly	0.0
1361	NACHEX14ly	0.0
1362	NACHEX15ly	0.0
1363	NACHEX16ly	0.0
1364	NACHEX17ly	0.0
1365	NACHEX18ly	0.0
1366	NACHEX19ly	0.0
1367	NACHEX1ly	0.0
1368	NACHEX20ly	0.0
1369	NACHEX21ly	0.0
1370	NACHEX22ly	0.0
1371	NACHEX23ly	0.0
1372	NACHEX24ly	0.0
1373	NACHEX25ly	0.0
1374	NACHEX26ly	0.0
1375	NACHEX27ly	0.0
1376	NACHEX2ly	0.0
1377	NACHEX3ly	0.0
1378	NACHEX4ly	0.0
1379	NACHEX5ly	0.0
1380	NACHEX6ly	0.0
1381	NACHEX7ly	0.0
1382	NACHEX8ly	0.0
1383	NACHEX9ly	0.0
1384	NACHEXA10ly	0.0
1385	NACHEXA11ly	0.0
1386	NACHEXA12ly	0.0
1387	NACHEXA13ly	0.0
1388	NACHEXA14ly	0.0
1389	NACHEXA15ly	0.0
1390	NACHEXA16ly	0.0
1391	NACHEXA17ly	0.0
1392	NACHEXA18ly	0.0
1393	NACHEXA19ly	0.0
1394	NACHEXA1ly	0.0
1395	NACHEXA20ly	0.0
1396	NACHEXA21ly	0.0
1397	NACHEXA22ly	0.0
1398	NACHEXA2ly	0.0
1399	NACHEXA3ly	0.0
1400	NACHEXA4ly	0.0
1401	NACHEXA5ly	0.0
1402	NACHEXA6ly	0.0
1403	NACHEXA7ly	0.0
1404	NACHEXA8ly	0.0
1405	NACHEXA9ly	0.0
1406	NADNe	0.0
1407	NADPNe	0.0
1408	NADtn	0.0
1409	NAGA2ly	0.0
1410	NAGAly	0.0
1411	NAGLCAly	0.0
1412	NAHCO3_HCLt	0.0
1413	NAt	1000.0
1414	NAt5	0.0
1415	NBAHH_ir	0.0
1416	NCKt	0.0
1417	NCNt	0.0
1418	NDP10ex	0.0
1419	NDP3ex	0.0
1420	NDP6	0.0
1421	NDP7er	0.0
1422	NDP7ex	0.0
1423	NDP7g	0.0
1424	NDP8	0.0
1425	NDP8ex	0.0
1426	NDPK10	0.0
1427	NDPK10n	0.0
1428	NDPK1m	-39.07462351758177
1429	NDPK1n	0.0
1430	NDPK2n	0.0
1431	NDPK3m	0.0
1432	NDPK3n	0.0
1433	NDPK4m	0.0
1434	NDPK4n	0.0
1435	NDPK5m	0.0
1436	NDPK5n	0.0
1437	NDPK6m	0.0
1438	NDPK6n	0.0
1439	NDPK7m	0.0
1440	NDPK7n	0.0
1441	NDPK8m	0.0
1442	NDPK8n	0.0
1443	NDPK9n	0.0
1444	NH4t3r	0.0
1445	NH4tn	0.0
1446	NH4tp	0.0
1447	NICRNS	0.0
1448	NICRNTtn	0.0
1449	NIFEDIPINEte	0.0
1450	NKCC2t	0.0
1451	NKCCt	0.0
1452	NMNATm	0.0
1453	NMNATn	0.0
1454	NMNATr	0.0
1455	NMNS	0.0
1456	NMNtn	0.0
1457	NNATn	0.0
1458	NNMT	0.0
1459	NORANMT	0.0
1460	NOS1	0.0
1461	NOS2	0.0
1462	NOt	0.0
1463	NP1	0.0
1464	NRPPHRSFt	0.0
1465	NRPPHRSULT	0.0
1466	NRPPHRt4_2_r	0.0
1467	NRPPHRtu	0.0
1468	NTD12	0.0
1469	NTD1m	0.0
1470	NTD2e	14.897012073220509
1471	NTD2l	0.0
1472	NTD4e	0.0
1473	NTD4l	0.0
1474	NTD5l	0.0
1475	NTD5m	0.0
1476	NTD7e	0.0
1477	NTD7l	0.0
1478	NTD9e	0.0
1479	NTD9l	0.0
1480	NTP3e	0.0
1481	NTPP10	0.0
1482	NTPP9	0.0
1483	O2St	-1000.0
1484	O2Stm	1000.0
1485	O2Stn	0.0
1486	O2Stx	-1.6671343447185926e-13
1487	O2ter	666.6666666666666
1488	O2tm	-549.0272253744213
1489	O2tp	1.6671343447185924e-13
1490	OAGD3te	0.0
1491	OAGD3tg	0.0
1492	OAGT3te	0.0
1493	OAGT3tg	0.0
1494	OCDCAtr	0.0
1495	OCDCEAtr	0.0
1496	OCOAT1m	0.0
1497	OCTAt	0.0
1498	ODECOAtx	0.0
1499	OIVD1m	0.0
1500	OIVD2m	352.80402858414465
1501	OIVD3m	0.0
1502	OPAHir	0.0
1503	ORNt3m	-51.921854002162014
1504	ORNt4m	0.0
1505	ORNTArm	51.92185400216202
1506	ORNtiDF	0.0
1507	ORPT	0.0
1508	OXAtp	0.0
1509	P45011A1m	0.0
1510	P45011B11m	0.0
1511	P45011B12m	0.0
1512	P45011B21m	0.0
1513	P45017A1r	0.0
1514	P45017A2r	0.0
1515	P45017A3r	0.0
1516	P45017A4r	0.0
1517	P45019A1r	0.0
1518	P45019A2r	0.0
1519	P4501B1r	0.0
1520	P45021A1r	0.0
1521	P45021A2r	0.0
1522	P45027A12m	0.0
1523	P45027A13m	0.0
1524	P45027A14m	0.0
1525	P45027A15m	0.0
1526	P45027A16m	0.0
1527	P45027A1m	0.0
1528	P4502A6	0.0
1529	P4502C8	0.0
1530	P4502E1	0.0
1531	P45039A1r	0.0
1532	P4503A4	0.0
1533	P4503A5	0.0
1534	P4503A7r	0.0
1535	P45046A1r	0.0
1536	P4504F121r	0.0
1537	P4504F122r	0.0
1538	P4504F123r	0.0
1539	P4507B11r	0.0
1540	P4507B12r	0.0
1541	P450SCC1m	0.0
1542	P5CDm	0.0
1543	P5CRm	0.0
1544	P5CRxm	0.0
1545	PA_HStg	0.0
1546	PA_HStn	0.0
1547	PAFH	0.0
1548	PAFHe	0.0
1549	PAFS	0.0
1550	PAIL_HStn	0.0
1551	PAN4PP	0.0
1552	PAPStg	0.0
1553	PAPtg	0.0
1554	PCHOL_HSter	0.0
1555	PCHOL_HStg	0.0
1556	PCHOLP_hs	9.748029847635886
1557	PCHOLPg_hs	0.0
1558	PCHOLPm_hs	0.0
1559	PCHOLPr_hs	0.0
1560	PCLAD	0.0
1561	PCm	49.14152066701305
1562	PCREATtmdiffir	0.0
1563	PCRNtm	0.0
1564	PCt	0.0
1565	PDE1	0.0
1566	PDE1g	0.0
1567	PDE4	0.0
1568	PDE4g	0.0
1569	PDE4n	0.0
1570	PDHm	0.0
1571	PDX5PO	0.0
1572	PDXPP	0.0
1573	PEAMNO	0.0
1574	PEPCK	0.0
1575	PEPCKm	0.0
1576	PEROXx	0.0
1577	PEt	15.434403819603396
1578	PETHCT	0.0
1579	PETOHMm_hs	0.0
1580	PETOHMr_hs	0.0
1581	PFK26	0.0
1582	PGCD	0.0
1583	PGDI	0.0
1584	PGDIr	0.0
1585	PGESr	0.0
1586	PGISr	0.0
1587	PGLer	666.6666666666666
1588	PGLYCt	4.061655875668377
1589	PGPP_hs	0.0
1590	PGPPT	0.0
1591	PGS	0.0
1592	PGSr	0.0
1593	PHCDm	0.0
1594	PHCHGSm	0.0
1595	PHEMEtm	0.0
1596	PHETA1m	0.0
1597	PHEtec	0.0
1598	PHETHPTOX2	0.0
1599	PHYCBOXL	0.0
1600	PHYHx	0.0
1601	PHYTt	0.0
1602	PI345P3P	0.0
1603	PI345P3Pn	0.0
1604	PI345P5P	0.0
1605	PI34P5K	0.0
1606	PI3P4K	0.0
1607	PI3P5K	0.0
1608	PI45P3K	0.0
1609	PI45P3Kn	0.0
1610	PI45P5P	0.0
1611	PI45PLC	0.0
1612	PI4P3K	0.0
1613	PI4P5K	0.0
1614	PI4PLC	0.0
1615	PI4PLCn	0.0
1616	PI5P3K	0.0
1617	PI5P4K	0.0
1618	PIACGT	0.0
1619	PIK3	0.0
1620	PIK4	0.0
1621	PIK5	0.0
1622	PIPLC	0.0
1623	PIPLCn	0.0
1624	PIter	0.0
1625	PItg	0.0
1626	PItx	0.0
1627	PLA2_2	0.0
1628	PLA2_2e	0.0
1629	PMEVKx	0.0
1630	PMI12346PH	0.0
1631	PMI12346PHn	0.0
1632	PPA2	0.0
1633	PPAer	0.0
1634	PPAm	0.0
1635	PPAP	0.0
1636	PPDOy	0.0
1637	PPItx	0.0
1638	PPMI12346Ptn	0.0
1639	PPOR	0.0
1640	PPPG9tm	0.0
1641	PPPGOm	0.0
1642	PRAGSr	0.0
1643	PRASCS	0.0
1644	PRDX	477.8255688950648
1645	PRDXl	0.0
1646	PRGNLONESULT	0.0
1647	PRGNLONEtm	0.0
1648	PRGNLONEtr	0.0
1649	PRGSTRNt	0.0
1650	PRISTANALtx	0.0
1651	PROD2m	0.0
1652	PROSTGD2t	0.0
1653	PROSTGE1t	0.0
1654	PROSTGE2t	0.0
1655	PROSTGE2t2	0.0
1656	PROSTGF2t	-636.5807793041193
1657	PROSTGI2tr	0.0
1658	PSDm_hs	0.0
1659	PSFLIPm	0.0
1660	PSSA1_hs	-57.67456575195065
1661	PSSA2_hs	0.0
1662	PSt3	59.29928384824977
1663	PTDCACRNCPT1	0.0
1664	PTDCACRNCPT2	0.0
1665	PTDCACRNt	0.0
1666	PTDCAt	0.0
1667	PTE2x	0.0
1668	PTE3x	0.0
1669	PTE4x	0.0
1670	PTHPS	0.0
1671	PTRCAT1	0.0
1672	PTRCOX1	0.0
1673	PYAM5POr	0.0
1674	PYDXDH	0.0
1675	PYDXK	0.0
1676	PYDXPP	0.0
1677	PYNP2r	999.9999999999999
1678	PYRt2p	0.0
1679	QUILSYN	0.0
1680	RADH	0.0
1681	RAI3	0.0
1682	RBK_D	0.0
1683	RDH1	0.0
1684	RDH1a	0.0
1685	RDH2	-1000.0
1686	RDH2a	1000.0
1687	RDH3	0.0
1688	RDH3a	0.0
1689	RDH4	0.0
1690	RETH	0.0
1691	RETI3	0.0
1692	RETNGLCt2	0.0
1693	RETNGLCt2r	0.0
1694	RETNtr2	0.0
1695	RIBFLVt3	0.0
1696	RIBt	0.0
1697	RNMK	0.0
1698	RTOTAL3CRNCPT1	0.0
1699	RTOTAL3CRNCPT2	0.0
1700	RTOTAL3CRNt	0.0
1701	Rtotaltl	0.0
1702	S23T2g	0.0
1703	S2L2FN2M2MASNtly	0.0
1704	S2T1g	0.0
1705	S2T2g	0.0
1706	S2T3g	0.0
1707	S2T4g	0.0
1708	S2TASE1ly	0.0
1709	S2TASE2ly	0.0
1710	S2TASE3ly	0.0
1711	S2TASE4ly	0.0
1712	S2TASE5ly	0.0
1713	S3T1g	0.0
1714	S3T2g	0.0
1715	S3T3g	0.0
1716	S3TASE1ly	0.0
1717	S3TASE2ly	0.0
1718	S3TASE3ly	0.0
1719	S4T1g	0.0
1720	S4T2g	0.0
1721	S4T3g	0.0
1722	S4T5g	0.0
1723	S4T6g	0.0
1724	S4TASE1ly	0.0
1725	S4TASE2ly	0.0
1726	S4TASE3ly	0.0
1727	S4TASE4ly	0.0
1728	S4TASE5ly	0.0
1729	S6T19g	0.0
1730	S6T1g	0.0
1731	S6T20g	0.0
1732	S6T21g	0.0
1733	S6T22g	0.0
1734	S6T23g	0.0
1735	S6T24g	0.0
1736	S6T25g	0.0
1737	S6T2g	0.0
1738	S6T3g	0.0
1739	S6TASE10ly	0.0
1740	S6TASE11ly	0.0
1741	S6TASE12ly	0.0
1742	S6TASE13ly	0.0
1743	S6TASE14ly	0.0
1744	S6TASE15ly	0.0
1745	S6TASE16ly	0.0
1746	S6TASE17ly	0.0
1747	S6TASE18ly	0.0
1748	S6TASE19ly	0.0
1749	S6TASE1ly	0.0
1750	S6TASE20ly	0.0
1751	S6TASE21ly	0.0
1752	S6TASE22ly	0.0
1753	S6TASE23ly	0.0
1754	S6TASE24ly	0.0
1755	S6TASE25ly	0.0
1756	S6TASE26ly	0.0
1757	S6TASE2ly	0.0
1758	S6TASE3ly	0.0
1759	S6TASE4ly	0.0
1760	S6TASE5ly	0.0
1761	S6TASE6ly	0.0
1762	S6TASE7ly	0.0
1763	S6TASE8ly	0.0
1764	S6TASE9ly	0.0
1765	SACCD3m	0.0
1766	SACCD4m	0.0
1767	SADT	0.0
1768	SALMCOM	0.0
1769	SALMCOM2	0.0
1770	SAMHISTA	0.0
1771	SARCOXp	0.0
1772	SARCStm	0.0
1773	SARCStp	0.0
1774	SARDHm	0.0
1775	SBPP1er	0.0
1776	SBPP3er	0.0
1777	SBTD_D2	0.0
1778	SBTR	0.0
1779	SCP21x	0.0
1780	SCPx	0.0
1781	Ser_Thrtg	0.0
1782	SERHL	0.0
1783	SERPT	0.0
1784	SERtN1	0.0
1785	SFGTH	0.0
1786	SGALSIDEtg	0.0
1787	SGALSIDEtl	0.0
1788	SGPL12r	0.0
1789	SIAASE2ly	0.0
1790	SIAASE3ly	0.0
1791	SIAASE4ly	0.0
1792	SIAASEly	0.0
1793	SIAT4Bg	0.0
1794	SIAT9g	0.0
1795	sink_pre_prot[r]	0.0
1796	SLCBK1	0.0
1797	SLDt	0.0
1798	SLDx	0.0
1799	SMPD3g	0.0
1800	SMPD3l	0.0
1801	SMPD4	0.0
1802	SMS	4.873875558738487
1803	SO4HCOtex	0.0
1804	SO4OXAtex2	0.0
1805	SO4t4_2	-3.2191888326787837e-29
1806	SO4tl	0.0
1807	SOAT12	0.0
1808	SPC_HSt	0.0
1809	SPH1Ptr	0.0
1810	SPHGNtr	0.0
1811	SPHINGStl	0.0
1812	SPHINGStr	0.0
1813	SPHK21c	0.0
1814	SPHMYLNtl	0.0
1815	SPHS1Ptr	0.0
1816	SPMDOX	0.0
1817	SPODMe	0.0
1818	SPODMm	500.0
1819	SPODMn	0.0
1820	SPODMx	-8.335671723592963e-14
1821	SPR	0.0
1822	SPRMS	0.0
1823	SQLEr	0.0
1824	SQLSr	0.0
1825	SR5AR2r	0.0
1826	SR5ARr	1.7490698322713441e-13
1827	SRTNtu	0.0
1828	ST3GAL21g	0.0
1829	ST3GAL22g	0.0
1830	ST3GAL23g	0.0
1831	ST6GALNAC21	0.0
1832	ST6GALNAC22	0.0
1833	ST6GALNAC25	0.0
1834	ST6GALNAC26	0.0
1835	ST6GALNAC27	0.0
1836	ST6GALNAC28	0.0
1837	ST6GALNAC31	0.0
1838	ST6GALNAC62	0.0
1839	ST8SIA11	0.0
1840	ST8SIA12	0.0
1841	ST8SIA51g	0.0
1842	ST8SIA52g	0.0
1843	ST8SIA53g	0.0
1844	ST8SIA54g	0.0
1845	ST8SIA55g	0.0
1846	STRDNCCPT1	0.0
1847	STRDNCCPT2	0.0
1848	STRDNCCRNt	0.0
1849	STS1	1.7490698322713444e-13
1850	STS1r	0.0
1851	STS2	0.0
1852	STS2r	0.0
1853	SUCCt2m	0.0
1854	SUCCtp	0.0
1855	SUCD1m	49.14152066701308
1856	SUCOAS1m	-49.14152066701317
1857	SUCOASm	-1000.0
1858	SUCRe	0.0
1859	T4HCINNMFM	0.0
1860	TAGAT_Dt	0.0
1861	TAURt4_2_r	0.0
1862	TAURtcx	0.0
1863	TAXOLte	0.0
1864	TCHOLAt	0.0
1865	TCYNTt	0.0
1866	TCYNTtm	0.0
1867	TETHEX3COAtx	0.0
1868	TETPENT3COAtx	0.0
1869	TETPENT3CPT1	0.0
1870	TETPENT3CPT2	0.0
1871	TETPENT3CRNt	0.0
1872	TETPENT3t	0.0
1873	TETPENT6COAtx	0.0
1874	TETPENT6CPT1	0.0
1875	TETPENT6CPT2	0.0
1876	TETPENT6CRNt	0.0
1877	TETPENT6t	0.0
1878	TETTET6COAtx	0.0
1879	TETTET6CPT1	0.0
1880	TETTET6CPT2	0.0
1881	TETTET6CRNt	0.0
1882	TETTET6t	0.0
1883	THBPT4ACAMDASE	0.0
1884	THD1m	0.0
1885	THFt2	87.15613339025157
1886	THFtl	0.0
1887	THMTP	0.0
1888	THP2Ctp	0.0
