Reacciones	Flujos_BRCA_control3
NACHEXA6ly	0.0
NACHEXA7ly	0.0
NACHEXA8ly	0.0
NACHEXA9ly	0.0
NADHtru	0.0
NADPHtxu	0.0
NADPtxu	0.0
NADtn	0.0
NADtru	0.0
NAGA2ly	0.0
NAGAly	0.0
NAGLCAly	0.0
NAt5	0.0
NBAHH_ir	0.0
NDP10ex	0.0
NDP3ex	0.0
NDP6	0.0
NDP7er	0.0
NDP7ex	0.0
NDP7g	0.0
NDP8	0.0
NDP8ex	0.0
NDPK10	0.0
NDPK10n	0.0
NDPK1m	0.0
NDPK1n	0.0
NDPK2n	0.0
NDPK3m	0.0
NDPK3n	0.0
NDPK4m	0.0
NDPK4n	0.0
NDPK5m	0.0
NDPK5n	0.0
NDPK6m	0.0
NDPK6n	0.0
NDPK7m	0.0
NDPK7n	0.0
NDPK8m	0.0
NDPK8n	0.0
NDPK9n	0.0
NH4tn	0.0
NICRNS	0.0
NKCC2t	0.0
NKCCt	0.0
NMNATr	0.0
NMNS	0.0
NNMT	0.0
NP1	0.0
NRPPHRt4_2_r	0.0
NRVNCCOAtx	0.0
NS26T2g	0.0
NTD12	0.0
NTD1m	0.0
NTD2e	0.0
NTD2l	0.0
NTD4e	0.0
NTD4l	0.0
NTD5l	0.0
NTD7e	0.0
NTD7l	0.0
NTD9e	0.0
NTD9l	0.0
NTP3e	0.0
NTPP10	0.0
NTPP9	7.863321649828272
O2St	-1000.0
O2Stm	572.7866589630524
O2Stn	0.0
O2Stx	0.0
O2tp	-104.54748134678437
OAGD3te	0.0
OAGD3tg	0.0
OAGT3te	0.0
OCOAT1m	0.0
OCTAt	0.0
ODECOAtx	0.0
OIVD1m	0.0
OIVD2m	223.81027462737322
OIVD3m	0.0
OPAHir	0.0
ORNt3m	111.9051373136866
ORNTArm	-111.90513731368661
P4501B1r	1.5989972672581787
P45027A12m	0.0
P45027A13m	0.0
P45027A14m	0.0
P45027A15m	0.0
P45027A16m	0.0
P45027A1m	0.0
P450LTB4r	0.0
P5CDm	0.0
P5CRm	0.0
P5CRxm	0.0
PAFH	0.0
PAFHe	0.0
PAFS	0.0
PAIL_HStn	0.0
PAIL45P_HStn	0.0
PAN4PP	0.0
PAPStg	0.0
PAPtg	0.0
PCHOL_HSter	0.0
PCHOL_HStg	0.0
PCHOLP_hs	3.424037094812119
PCHOLPm_hs	0.0
PCRNtm	0.0
PDE1	0.0
PDE4	0.0
PDHm	0.0
PDX5PO	0.0
PE_HSter	0.0
PEAMNO	0.0
PEPCKm	0.0
PEROXx	0.0
PEt	48.14420286439101
PETHCT	0.0
PETOHMm_hs	0.0
PETOHMr_hs	0.0
PFK26	0.0
PGCD	1000.0
PGDI	0.0
PGDIr	0.0
PGESr	0.0
PGISr	0.7994986336290887
PGLer	0.0
PGLYCt	2.8532663433180194
PHCDm	0.0
PHCHGSm	0.0
PHEt4	0.0
PHETA1m	0.0
PHEtec	0.0
PHYCBOXL	0.0
PHYHx	0.0
PHYTt	0.0
PI345P3P	0.0
PI345P3Pn	0.0
PI345P5P	0.0
PI34P5K	0.0
PI3P4K	0.0
PI3P5K	0.0
PI45P3K	0.0
PI45P3Kn	0.0
PI45P5P	0.0
PI45PLC	0.0
PI4P3K	0.0
PI4P5K	0.0
PI4PLC	0.0
PI5P3K	0.0
PI5P4K	0.0
PIACGT	0.0
PIK3	0.0
PIK4	0.0
PIK5	0.0
PIPLC	0.0
PIter	0.0
PItg	0.0
PItx	0.0
PLA2_2	0.0
PLA2_2e	0.0
PMEVKx	0.0
PMI12346PH	0.0
PMI12346PHn	0.0
PPA2	0.0
PPAer	0.0
PPAm	153.14239403672653
PPDOy	0.0
PPItr	0.0
PPItx	0.0
PPMI12346Ptn	0.0
PPOR	0.0
PPPG9tm	0.0
PPPGOm	0.0
PRAGSr	0.0
PRASCS	0.0
PRDX	1000.0
PRGNLONEtm	0.0
PRISTANALtx	0.0
PROD2m	0.0
PROSTGI2tr	-0.7994986336290887
PROt4	0.0
PSDm_hs	0.0
PSFLIPm	0.0
PSSA1_hs	0.20983738891369078
PSt3	0.9315083093570157
PTDCACRNCPT1	0.0
PTDCACRNCPT2	0.0
PTDCACRNt	0.0
PTDCAt	0.0
PTE2x	0.0
PTHPS	0.0
PTRCAT1	0.0
PTRCOX1	0.0
PYAM5POr	0.0
PYDXK	0.0
PYDXPP	0.0
PYRt2p	209.09496269356882
QUILSYN	0.0
RDH1	0.0
RDH1a	0.0
RDH2	0.0
RDH2a	0.0
RDH3	0.0
RDH3a	0.0
RETFA	0.0
RETH	0.0
RETNGLCt2	0.0
RETNGLCt2r	0.0
RTOTAL2t	0.0
RTOTAL3CRNCPT1	0.0
RTOTAL3CRNCPT2	0.0
RTOTAL3CRNt	0.0
Rtotaltl	0.0
S23T2g	0.0
S23Tg	0.0
S2L2FN2M2MASNtly	0.0
S2T1g	0.0
S2T2g	0.0
S2T3g	0.0
S2T4g	0.0
S2TASE1ly	0.0
S2TASE2ly	0.0
S2TASE3ly	0.0
S2TASE4ly	0.0
S2TASE5ly	0.0
S3T1g	0.0
S3T2g	0.0
S3T3g	0.0
S3TASE1ly	0.0
S3TASE2ly	0.0
S3TASE3ly	0.0
S4T1g	0.0
S4T2g	0.0
S4T3g	0.0
S4T6g	0.0
S4TASE1ly	0.0
S4TASE2ly	0.0
S4TASE3ly	0.0
S4TASE4ly	0.0
S4TASE5ly	0.0
S6T19g	0.0
S6T1g	0.0
S6T20g	0.0
S6T21g	0.0
S6T22g	0.0
S6T23g	0.0
S6T25g	0.0
S6T2g	0.0
S6T3g	0.0
S6TASE10ly	0.0
S6TASE11ly	0.0
S6TASE12ly	0.0
S6TASE13ly	0.0
S6TASE14ly	0.0
S6TASE15ly	0.0
S6TASE16ly	0.0
S6TASE17ly	0.0
S6TASE18ly	0.0
S6TASE19ly	0.0
S6TASE1ly	0.0
S6TASE20ly	0.0
S6TASE21ly	0.0
S6TASE22ly	0.0
S6TASE23ly	0.0
S6TASE24ly	0.0
S6TASE25ly	0.0
S6TASE26ly	0.0
S6TASE2ly	0.0
S6TASE3ly	0.0
S6TASE4ly	0.0
S6TASE5ly	0.0
S6TASE6ly	0.0
S6TASE7ly	0.0
S6TASE8ly	0.0
S6TASE9ly	0.0
SADT	0.0
SALMCOM	0.0
SAMHISTA	0.0
SBPP1er	0.0
SBPP3er	0.0
SBTD_D2	0.0
SBTR	0.0
SCP21x	0.0
SCP22x	0.0
SCPx	0.0
Ser_Thrtg	0.0
SERALANaEx	0.0
SERASNNaEx	0.0
SERCYSNaEx	0.0
SERPT	0.0
SERt4	0.0
SFGTH	0.0
SGPL12r	0.0
SIAASE2ly	0.0
SIAASE3ly	0.0
SIAASE4ly	0.0
SIAASEly	0.0
SIAT9g	0.0
sink_pre_prot[r]	0.0
SLDt	359.5637534530977
SLDx	-359.56375345309783
SMPD3l	0.0
SMS	3.423841290094626
SO4t4_2	657.7669832812437
SO4tl	0.0
SOAT12	0.0
SPH1Ptr	0.0
SPHGNtr	0.0
SPHINGStl	0.0
SPHINGStr	0.0
SPHK21c	0.0
SPHMYLNtg	0.0
SPHMYLNtl	0.0
SPHS1Ptr	0.0
SPODMe	0.0
SPODMm	286.3933294815262
SPODMn	0.0
SPODMx	0.0
SPR	0.0
SPRMS	0.0
SQLEr	0.0
SQLSr	0.0
SR5AR2r	0.0
SR5ARr	0.0
ST3GAL21g	0.0
ST3GAL23g	0.0
ST6GALNAC23	0.0
ST6GALNAC24	0.0
ST6GALNAC25	0.0
ST6GALNAC26	0.0
ST6GALNAC31	0.0
ST6GALNAC62	0.0
ST8SIA12	0.0
STRDNCCPT1	0.0
STRDNCCPT2	0.0
STRDNCCRNt	0.0
STRDNCt	0.0
STS1	0.0
SUCCt2m	-1000.0
SUCCtp	0.0
SUCD1m	1000.0
SUCOAS1m	-306.2847880734532
SUCOASm	-1000.0
T4HCINNMFM	0.0
TAGAT_Dt	0.0
TCYNTt	209.09496269357027
TCYNTtm	209.09496269357024
TETHEX3COAtx	0.0
TETPENT3COAtx	0.0
TETPENT3CPT1	0.0
TETPENT3CPT2	0.0
TETPENT3CRNt	0.0
TETPENT3t	0.0
TETPENT6COAtx	0.0
TETPENT6CPT1	0.0
TETPENT6CPT2	0.0
TETPENT6CRNt	0.0
TETPENT6t	0.0
TETTET6COAtx	0.0
TETTET6CPT1	97.18982537988322
TETTET6CPT2	97.18982537988323
TETTET6CRNt	97.18982537988322
TETTET6t	0.0
THBPT4ACAMDASE	0.0
THD1m	0.0
THRASNNaEx	0.0
THRGLNNaEx	0.0
THRSERNaEx	0.0
THYMDt1	0.0
THYMDtl	0.0
THYMDtm	0.0
THYMt	0.0
TMABADH	0.0
TMDK1m	0.0
TMDPP	0.0
TMLYSOX	0.0
TMNDNCCPT1	0.0
TMNDNCCPT2	0.0
TMNDNCCRNt	0.0
TRDR	0.0
TRDR2	0.0
TRDR3	0.0
TRPO2	0.0
TRYPTAOX	0.0
TSTSTERONEGLCte	0.0
TSTSTERONEGLCtr	0.0
TSTSTERONEt	866.8619459748138
TSTSTERONEtr	0.0
TTDCPT2	0.0
TTDCRNt	0.0
TXA2te	0.0
TXA2tr	0.0
TXASr	0.0
TYRCBOX	0.0
TYROXDAc	0.0
TYRTAm	0.0
UAG2EMAi	0.0
UDPACGALtl	0.0
UDPDOLPT_L	0.0
UDPGALtg	0.0
UDPGD	0.0
UDPGLCAter	0.0
UDPGLCAtg	0.0
UDPGLCter	0.0
UDPGLDCg	0.0
UDPGP	0.0
UDPtl	0.0
UDPXYLter	0.0
UDPXYLtg	0.0
UGALGTg	0.0
UGALNACtg	0.0
UGCG	0.0
UGLCNACtg	0.0
UGT1A3r	0.0
UGT1A4r	0.0
UGT1A5r2	0.0
UGT1A8r	0.0
UGT1A9r	0.0
UMPK2	0.0
UMPK2n	0.0
UMPK3	0.0
UMPK3n	0.0
UMPK4	0.0
UMPK4n	0.0
UMPK5	0.0
UMPK5n	0.0
UMPK6	-7.643432952083599
UMPK6n	0.0
UMPK7	0.0
UMPK7n	0.0
UMPKn	0.0
UREAtm	0.0
URIDK2m	0.0
URIK1	0.0
URIt	-981.8915881167486
Uritl	0.0
UROLACer	0.0
UTPtn	0.0
VACCt	0.0
VALt5m	223.8102746273732
VALTAm	223.81027462737322
VLCSp	0.0
WHHDCAte	0.0
WHTSTSTERONEte	0.0
XOL27OHtm	0.0
XOL7AH2tm	0.0
XOLEST2te	0.0
XOLESTte	0.0
XOLTRI27te	0.0
XSERtg	0.0
XYLK	0.0
XYLTD_Dr	0.0
XYLTer	0.0
XYLtly	0.0
XYLUR	0.0
EX_acmana[e]	0.0
EX_ahdt[e]	710.0866366644017
EX_dgmp[e]	0.0
EX_dgtp[e]	0.0
EX_HC01104[e]	-130.2599099932047
EX_HC01361[e]	-710.0866366644016
EX_HC01440[e]	0.0
EX_HC01441[e]	0.0
EX_HC01444[e]	-2.1773377754893177e-13
EX_HC01446[e]	0.0
EX_HC01577[e]	994.4035095645958
EX_HC01609[e]	-89.49994999637173
EX_HC01610[e]	89.49994999637173
EX_HC01700[e]	0.0
EX_HC02160[e]	0.0
EX_HC02161[e]	0.0
EX_itp[e]	-7.863321649828273
EX_prpp[e]	0.0
r0009	0.0
r0016	0.0
r0021	-205.3739283039732
r0022	-14.153569178383897
r0023	0.0
r0027	0.0
r0033	0.0
r0047	0.0
r0051	0.0
r0068	0.0
r0074	-111.90513731368661
r0083	0.0
r0084	0.0
r0085	0.0
r0086	0.0
r0097	0.0
r0113	0.0
r0119	0.0
r0129	0.0
r0130	994.4035095645958
r0142	209.09496269357024
r0156	0.0
r0157	0.0
r0166	0.0
r0170	0.0
r0173	-209.09496269356882
r0191	0.0
r0193	0.0
r0196	0.0
r0202	0.0
r0205	0.0
r0208	0.0
r0221	0.0
r0239	0.0
r0242	0.0
r0245	0.0
r0246	0.0
r0249	0.0
r0276	7.071878981719524
r0283	0.0
r0287	0.0
r0301	0.0
r0308	0.0
r0309	0.0
r0310	0.0
r0311	0.0
r0317	0.0
r0319	0.0
r0321	0.0
r0330	0.0
r0340	0.0
r0354	0.0
r0355	3.423841290094626
r0357	0.0
r0358	0.0
r0360	0.0
r0361	0.0
r0363	0.0
r0364	0.0
r0365	0.0
r0377	0.0
r0380	0.0
r0381	0.0
r0388	0.0
r0389	0.0
r0391	0.0
r0393	0.0
r0394	0.0
r0402	0.0
r0407	0.0
r0408	0.0
r0409	0.0
r0410	0.0
r0423	0.0
r0424	0.0
r0425	0.0
r0426	0.0
r0431	0.0
r0432	0.0
r0433	0.0
r0434	0.0
r0437	0.0
r0438	0.0
r0440	0.0
r0441	0.0
r0443	0.0
r0444	0.0
r0456	0.0
r0463	0.0
r0474	7.643432952083599
r0480	0.0
r0488	0.0
r0502	0.0
r0509	209.09496269357018
r0510	0.0
r0511	0.0
r0517	0.0
r0527	0.0
r0531	0.0
r0537	0.0
r0541	0.0
r0545	0.0
r0546	0.0
r0547	0.0
r0548	0.0
r0552	0.0
r0560	0.0
r0568	0.0
r0575	0.0
r0578	0.0
r0579	0.0
r0584	0.0
r0587	130.2599099932047
r0590	0.0
r0595	0.0
r0596	0.0
r0603	0.0
r0610	0.0
r0611	0.0
r0615	0.0
r0616	0.0
r0617	0.0
r0618	0.0
r0627	2.1773377754893177e-13
r0633	4.0603275154586926e-13
r0634	0.0
r0636	0.0
r0637	0.0
r0638	0.0
r0639	0.0
r0641	-5.596490435403625
r0642	0.0
r0643	-776.1897253726268
r0648	994.4035095645958
r0649	0.0
r0652	0.0
r0653	0.0
r0655	0.0
r0660	-4.0603275154586926e-13
r0661	0.0
r0666	0.0
r0669	0.0
r0672	0.0
r0673	0.0
r0686	0.0
r0688	0.0
r0698	0.0
r0706	0.0
r0707	-710.0866366644017
r0714	0.0
r0715	0.0
r0716	0.0
r0717	0.0
r0718	0.0
r0719	0.0
r0721	0.0
r0722	4.0603275154586926e-13
r0723	0.0
r0724	-4.0603275154586926e-13
r0726	0.0
r0727	0.0
r0729	0.0
r0730	4.0603275154586926e-13
r0731	4.0603275154586926e-13
r0732	4.0603275154586926e-13
r0733	0.0
r0734	0.0
r0735	4.060327515458693e-13
r0737	0.0
r0739	0.0
r0743	0.0
r0744	0.0
r0752	0.0
r0753	0.0
r0754	0.0
r0755	0.0
r0756	0.0
r0757	0.0
r0758	0.0
r0774	89.49994999637173
r0779	0.0
r0781	0.0
r0782	0.0
r0783	3.197994534516358
r0786	0.0
r0787	0.0
r0788	0.0
r0789	0.0
r0791	0.0
r0795	0.0
r0801	-306.28478807345317
r0812	0.0
r0817	0.0
r0840	0.0
r0845	0.0
r0853	0.0
r0860	0.0
r0892	-1000.0
r0899	0.0
r0913	2.927908294544554e-13
r0915	-13.260972394618465
r0917	0.0
r0926	0.0
r0968	0.0
r0973	0.0
r0983	0.0
r0984	0.0
r0987	0.0
r0990	0.0
r0995	0.0
r0997	0.0
r0998	0.0
r0999	0.0
r1000	0.0
r1002	0.0
r1003	0.0
r1005	0.0
r1006	0.0
r1007	0.0
r1008	0.0
r1020	0.0
r1050	3.9946120415887254
r1078	0.0
r1116	-10.514713329410972
r1134	0.0
r1135	0.0
r1146	0.0
r1147	0.0
r1150	0.0
r1156	-981.8915881167485
r1164	0.0
r1165	0.0
r1166	0.0
r1167	0.0
r1168	0.0
r1169	0.0
r1170	0.0
r1171	0.0
r1172	0.0
r1174	0.0
r1175	0.0
r1177	0.0
r1179	0.0
r1181	0.0
r1182	0.0
r1183	0.0
r1251	0.0
r1252	0.0
r1253	0.0
r1254	0.0
r1255	0.0
r1257	0.0
r1259	0.0
r1260	0.0
r1262	0.0
r1292	0.0
r1298	0.0
r1303	0.0
r1304	0.0
r1318	0.0
r1374	0.0
r1377	0.0
r1378	0.0
r1380	0.0
r1382	0.0
r1383	0.0
r1411	0.0
r1418	-357.9997999854869
r1428	0.0
r1429	0.0
r1435	0.0
r1443	0.0
r1444	0.0
r1445	0.0
r1446	0.0
r1447	0.0
r1448	0.0
r1449	0.0
r1450	0.0
r1451	0.0
r1455	0.0
r1457	0.0
r1459	0.0
r1472	0.0
r1474	0.0
r1477	0.0
r1481	0.0
r1487	0.0
r1939	0.0
r2103	0.0
r2109	0.0
r2111	0.0
r2313	8.55707874298003
r2317	-14.153569178383908
r2329	0.0
r2333	0.7994986336290888
r2335	-0.7994986336290888
r2371	0.0
r2372	0.0
r2373	195.83399029895187
r2374	0.0
r2375	889.5492022254984
r2376	0.0
r2377	0.0
r2378	0.0
r2379	0.0
r2380	0.0
r2381	0.0
r2386	0.0
r2387	0.0
r2388	0.0
r2391	0.0
r2425	0.0
r2433	209.09496269356873
r2434	0.0
r2435	0.0
r2436	0.0
r2437	0.0
r2438	0.0
r2497	0.0
r2502	0.0
r2508	0.0
r2510	0.0
r2512	0.0
r2516	209.09496269356876
r2517	0.0
r2518	0.0
r2520	-14.715311933803122
r2525	63.83233790294224
r2526	0.0
r2532	0.0
r2534	0.0
r2535	0.0
r2537	0.0
EX_so3[e]	985.284688066197
RE0383C	1000.0000000000002
RE0453M	0.0
RE0453N	0.0
RE0456N	0.0
RE0512M	0.0
RE0512X	0.0
RE0565C	0.0
RE0566C	0.0
RE0567C	0.0
RE0568C	0.0
RE0569C	0.0
RE0569E	0.0
RE0570C	0.0
RE0571C	0.0
RE0574C	0.0
RE0575C	0.0
RE0576C	0.0
RE0577C	0.0
RE0581C	0.0
RE0691C	0.0
RE0830C	0.0
RE0830N	0.0
RE0915C	0.0
RE1447M	0.0
RE1447N	0.0
RE1448N	0.0
RE1516M	0.0
RE1516X	0.0
RE1517M	0.0
RE1517X	0.0
RE1518M	-576.0721851993151
RE1518X	0.0
RE1519X	0.0
RE1520M	0.0
RE1520X	0.0
RE1521M	0.0
RE1521X	0.0
RE1522M	0.0
RE1522X	0.0
RE1523M	0.0
RE1523X	0.0
RE1525M	0.0
RE1525X	0.0
RE1526M	0.0
RE1526X	0.0
RE1527M	0.0
RE1527X	0.0
RE1530M	0.0
RE1531M	0.0
RE1531X	0.0
RE1532M	0.0
RE1532X	0.0
RE1533M	0.0
RE1533X	0.0
RE1534M	0.0
RE1534X	0.0
RE1573M	0.0
RE1573X	0.0
RE1691M	209.09496269357024
RE1709N	0.0
RE1796R	0.0
RE1804M	0.0
RE1807M	0.0
RE1810M	0.0
RE1834C	0.0
RE1834X	0.0
RE1836X	0.0
RE1860E	-1000.0
RE1897C	0.0
RE1898C	0.0
RE2112C	0.0
RE2235R	0.0
RE2304E	0.0
RE2407C	0.0
RE2410C	0.0
RE2426C	-318.1541518652581
RE2445E	0.0
RE2526C	0.0
RE2624X	0.0
RE2625M	-29.92963568665462
RE2626C	0.0
RE2626M	0.0
RE2649C	0.0
RE2649M	0.0
RE2659R	0.0
RE2660N	0.0
RE2666C	0.0
RE2677C	0.0
RE2717L	0.0
RE2814M	0.0
RE2814R	0.0
RE2888C	0.0
RE2912M	0.0
RE2972M	0.0
RE2973N	0.0
RE2985M	0.0
RE2985X	0.0
RE2986X	0.0
RE2987X	0.0
RE2988X	0.0
RE2989X	0.0
RE2990X	0.0
RE2991X	0.0
RE2992M	0.0
RE2992X	0.0
RE2993X	0.0
RE2994X	0.0
RE2996X	0.0
RE2997X	0.0
RE2998M	576.0721851993151
RE2999M	0.0
RE3000M	0.0
RE3001M	0.0
RE3002X	0.0
RE3003M	0.0
RE3004M	0.0
RE3005M	0.0
RE3006M	0.0
RE3010C	-14.153569178383908
RE3010M	-919.4788379121522
RE3010X	0.0
RE3011M	0.0
RE3011R	0.0
RE3012C	0.0
RE3012M	0.0
RE3012R	0.0
RE3033C	0.0
RE3038C	0.0
RE3040C	0.0
RE3051C	0.0
RE3073X	0.0
RE3074X	0.0
RE3081X	0.0
RE3082X	0.0
RE3086X	0.0
RE3095C	0.0
RE3103C	0.0
RE3104C	0.0
RE3106C	0.0
RE3110C	0.0
RE3112C	0.0
RE3113C	0.0
RE3114R	0.0
RE3119C	0.0
RE3120C	0.0
RE3121C	0.0
RE3122C	0.0
RE3132R	0.0
RE3134C	0.0
RE3136C	0.0
RE3146R	0.0
RE3151C	0.0
RE3152C	0.0
RE3153C	0.0
RE3154C	0.0
RE3156X	0.0
RE3157X	0.0
RE3158X	0.0
RE3159X	0.0
RE3160R	0.0
RE3161C	0.0
RE3162C	0.0
RE3163C	0.0
RE3164C	0.0
RE3165C	0.0
RE3166C	0.0
RE3167C	0.0
RE3168C	0.0
RE3169C	0.0
RE3170C	0.0
RE3171C	0.0
RE3172C	0.0
RE3173C	0.0
RE3174C	0.0
RE3175C	0.0
RE3176C	0.0
RE3177M	0.0
RE3178M	0.0
RE3179M	0.0
RE3180C	0.0
RE3181C	0.0
RE3185M	0.0
RE3186M	0.0
RE3189M	0.0
RE3190M	0.0
RE3191M	0.0
RE3192M	0.0
RE3193M	0.0
RE3194M	0.0
RE3195M	0.0
RE3218C	866.8619459748138
RE3220C	0.0
RE3224C	0.0
RE3225C	0.0
RE3226C	0.0
RE3227C	0.0
RE3228C	0.0
RE3229C	0.0
RE3230C	0.0
RE3231C	0.0
RE3232C	0.0
RE3234C	0.0
RE3235C	0.0
RE3236C	0.0
RE3238C	0.0
RE3241C	0.0
RE3242C	0.0
RE3243C	0.0
RE3244C	0.0
RE3245C	0.0
RE3247X	0.0
RE3251M	29.929635686654617
RE3258C	0.0
RE3259C	0.0
RE3269C	0.0
RE3273C	-6.847878384906745
RE3301C	0.0
RE3307C	0.0
RE3346C	0.0
RE3346M	0.0
RE3430C	-14.153569178383908
RE3430M	14.153569178383902
RE3430X	0.0
RE3431C	0.0
RE3432C	0.0
RE3432M	14.153569178383902
RE3432X	0.0
RE3470C	0.0
RE3470M	-14.1535691783839
RE3476C	0.0
RE3476M	14.153569178383899
RE3496C	0.0
RE3520E	0.0
RE3526C	0.0
RE3526M	7.07678458919195
RE3570C	0.0
RE3597C	0.0
RE3597M	0.0
RE3597X	0.0
RE3624M	0.0
RE3626M	0.0
RE3628M	0.0
EX_prostgi2[e]	0.7994986336290888
EX_HC00955[e]	-994.4035095645958
EX_citr_L[e]	0.0
EX_HC00822[e]	0.0
EX_HC02195[e]	0.0
EX_HC02196[e]	0.0
EX_HC02213[e]	0.0
EX_HC02217[e]	-0.7994986336290888
EX_malcoa[e]	0.0
EX_arachcoa[e]	0.0
EX_coa[e]	0.0
EX_CE2250[e]	0.0
EX_23cump[e]	1000.0
EX_3ump[e]	-1000.0
EX_CE5786[e]	0.0
EX_CE5787[e]	0.0
EX_CE5791[e]	0.0
EX_CE5867[e]	0.0
EX_CE5868[e]	0.0
EX_CE5869[e]	0.0
EX_CE0074[e]	0.0
EX_C04849[e]	0.0
HCO3_NAt	0.0
PIt8	-1000.0
2MB2COAc	0.0
3HBCOARc	0.0
ADPACDAc	0.0
ADPACtx	0.0
ADPCOACROT	0.0
ADPCOAPTE	0.0
BCRNe	0.0
C100CPT1	0.0
sink_c101coa[c]	0.0
C101CPT1	0.0
C101CRNe	0.0
C102CPT1	0.0
C10CRNe	0.0
C10DCCACT	0.0
C10DCc	0.0
C10OHc	0.0
C120CPT1	0.0
C121CPT1	0.0
C12DCACOT	0.0
C12DCACT	0.0
C12DCTD	0.0
C12DCe	0.0
C12OHc	0.0
C140CPT1	0.0
C141ACBP	0.0
C141CPT1	0.0
C141OHc	0.0
C141OHe	0.0
C142ACBP	0.0
C142CPT1	0.0
C142OHc	0.0
C142OHe	0.0
C14OHc	0.0
C161OHc	0.0
C162ACBP	0.0
C162OHc	0.0
C162OHe	0.0
C16DCc	0.0
C16DCe	0.0
C16OHc	0.0
C181OHc	0.0
C182OHc	0.0
C18OHc	0.0
C2tcx	0.0
C30CPT1	0.0
C3DCe	0.0
C40CPT1	0.0
C4CRNCPT2	0.0
C4DCCACT	0.0
C4OHc	0.0
C4tcx	0.0
C4tmc	0.0
C4x	0.0
C50CPT1	0.0
C51CPT1	0.0
C5DCe	0.0
C60CPT1	0.0
C6COAt	0.0
C6CRNtcx	0.0
C6DCCACT	0.0
C6DCc	0.0
C80CPT1	0.0
sink_c81coa[c]	0.0
C81CPT1	0.0
C81CRNe	0.0
C8DCc	0.0
C9BRxtc	0.0
DCATDc	0.0
sink_dd2coa[c]	0.0
DDCRNe	0.0
DDECCRNe	0.0
DDECE1CRNe	0.0
DECCRNe	0.0
sink_decdicoa[c]	0.0
DECDICRNe	0.0
DOCO13EFATP	0.0
EX_3bcrn[e]	0.0
EX_3ddcrn[e]	0.0
EX_3deccrn[e]	0.0
EX_3hdececrn[e]	0.0
EX_3hexdcrn[e]	0.0
EX_3ivcrn[e]	0.0
EX_3octdec2crn[e]	0.0
EX_3octdeccrn[e]	0.0
EX_3octdece1crn[e]	0.0
EX_3tdcrn[e]	0.0
EX_3tetd7ecoacrn[e]	0.0
EX_3thexddcoacrn[e]	0.0
EX_3ttetddcoacrn[e]	0.0
EX_c101crn[e]	0.0
EX_c10crn[e]	0.0
EX_c12dc[e]	0.0
EX_c16dc[e]	0.0
EX_c3dc[e]	0.0
EX_c51crn[e]	0.0
EX_c5dc[e]	0.0
EX_c81crn[e]	0.0
EX_ddece1crn[e]	0.0
EX_ddecrn[e]	0.0
EX_decdicrn[e]	0.0
EX_doco13ac[e]	0.0
EX_ivcrn[e]	0.0
EX_tetdec2crn[e]	0.0
EX_tetdece1crn[e]	0.0
EX_dca[e]	0.0
FAOXC101C102m	0.0
FAOXC101C102x	0.0
FAOXC101C8m	4.060327515458692e-13
FAOXC101C8x	0.0
FAOXC101x	0.0
FAOXC102C101m	0.0
FAOXC102C103m	0.0
FAOXC102C103x	0.0
FAOXC102C81m	0.0
FAOXC102C81x	0.0
FAOXC102m	0.0
FAOXC102x	0.0
FAOXC103C102m	0.0
FAOXC103C102x	0.0
FAOXC10C10OHm	0.0
FAOXC10C8m	0.0
FAOXC10C8x	0.0
FAOXC11BRC9BRx	0.0
FAOXC11C9m	0.0
FAOXC121C101m	0.0
FAOXC121C10x	0.0
FAOXC121x	0.0
FAOXC122C101m	0.0
FAOXC122m	0.0
FAOXC122x	0.0
FAOXC123C102m	0.0
FAOXC123C102x	0.0
FAOXC123m	0.0
FAOXC123x	0.0
FAOXC12C10m	0.0
FAOXC12C12OHm	0.0
FAOXC12DCTc	0.0
FAOXC12DCc	0.0
FAOXC12DCx	0.0
FAOXC13BRC11BRx	0.0
FAOXC13C11m	0.0
FAOXC141C121m	0.0
FAOXC141C141OHm	0.0
FAOXC142C122m	0.0
FAOXC142C122x	0.0
FAOXC142C142OHm	0.0
FAOXC143C123m	0.0
FAOXC143C123x	0.0
FAOXC14C12m	0.0
FAOXC14C14OHm	0.0
FAOXC14DCC12DCx	0.0
FAOXC15C13m	0.0
FAOXC15NADPx	0.0
FAOXC161C141m	0.0
FAOXC161C161OHm	0.0
FAOXC162C142m	0.0
FAOXC162C162OHm	0.0
FAOXC163C142x	0.0
FAOXC163C143m	0.0
FAOXC163C164Gm	0.0
FAOXC163C164x	0.0
FAOXC163GC142m	0.0
FAOXC163Gm	0.0
FAOXC163x	0.0
FAOXC164C143m	0.0
FAOXC164C143x	0.0
FAOXC164C163x	0.0
FAOXC164C165m	0.0
FAOXC164C165x	0.0
FAOXC164GC163m	0.0
FAOXC164m	0.0
FAOXC164x	0.0
FAOXC165C164m	0.0
FAOXC165C164x	0.0
FAOXC16C14m	0.0
FAOXC16C16OHm	0.0
FAOXC16DCC14DCx	0.0
FAOXC16DCr	0.0
FAOXC17C15m	0.0
FAOXC181C161m	0.0
FAOXC181C181OHm	0.0
FAOXC182C162m	0.0
FAOXC182C182OHm	0.0
FAOXC183C163Gm	0.0
FAOXC183C163m	0.0
FAOXC184C163m	0.0
FAOXC184C163x	0.0
FAOXC184C164m	0.0
FAOXC184C164x	0.0
